,TSS200,TSS,promoter,Body,3UTR,CGI_TSS200,CGI_promoter,CGI_Body,CGI_3UTR,CGI,shore,shelf,450k_Enhancer,Phantom4_Enhancers,Phantom5_Enhancers,DMR,RDMR,CDMR,HMM_Island,Regulatory_Feature,DNase_Hypersensitivity,OpenChromatin,TFBS_Evidence
351000,0.11341310541310541,0.2641196581196581,0.37917663817663816,0.3721737891737892,0.04295441595441595,0.06693447293447294,0.1417891737891738,0.08445584045584045,0.005122507122507123,0.2733703703703704,0.5041823361823362,0.6095783475783476,0.22508831908831908,0.057,0.016495726495726497,0.034,0.026438746438746438,0.014062678062678063,0.4747578347578348,0.31361538461538463,0.5864757834757834,0.13414814814814816,0.12198860398860399
352000,0.11354829545454545,0.26435227272727274,0.37948011363636364,0.3720596590909091,0.04296590909090909,0.0670596590909091,0.1419971590909091,0.08448863636363636,0.0051164772727272725,0.2736448863636364,0.5045113636363636,0.6098352272727273,0.22494318181818182,0.05713068181818182,0.016485795454545454,0.03401136363636364,0.0264375,0.014079545454545454,0.47496875,0.31388920454545455,0.5866676136363637,0.13408806818181818,0.12194034090909091
353000,0.11368271954674221,0.26457507082152976,0.37979320113314446,0.37196317280453256,0.04294050991501416,0.06718696883852691,0.14226628895184135,0.08454390934844193,0.005110481586402266,0.27394617563739376,0.5047875354107648,0.6100736543909349,0.22480169971671388,0.05718696883852691,0.01648441926345609,0.03403682719546742,0.02643342776203966,0.014084985835694052,0.47521529745042496,0.3141558073654391,0.5868470254957507,0.13404249291784703,0.12189518413597733
354000,0.11383615819209039,0.2647316384180791,0.38005084745762713,0.3718785310734463,0.04293502824858757,0.06729661016949152,0.1425,0.08455084745762712,0.00511864406779661,0.274183615819209,0.5050423728813559,0.6102598870056497,0.22467514124293786,0.05727683615819209,0.016466101694915254,0.034096045197740114,0.026409604519774012,0.01409039548022599,0.4754237288135593,0.31442372881355934,0.5869689265536723,0.1339858757062147,0.12189830508474576
355000,0.11393521126760564,0.2648957746478873,0.3803267605633803,0.3717774647887324,0.04291267605633803,0.06742535211267606,0.14279154929577464,0.08457746478873239,0.005109859154929577,0.2744732394366197,0.505312676056338,0.6104704225352112,0.22460845070422536,0.0573943661971831,0.01644507042253521,0.03409577464788732,0.0264056338028169,0.01407605633802817,0.47563380281690143,0.3147014084507042,0.5871098591549295,0.13398028169014084,0.12190985915492958
356000,0.11409269662921348,0.265123595505618,0.38065168539325844,0.37163483146067416,0.04289044943820225,0.0675505617977528,0.14311235955056179,0.08458988764044943,0.005103932584269663,0.27481460674157304,0.5056629213483146,0.6107443820224719,0.22448595505617977,0.05750561797752809,0.016435393258426967,0.03410112359550562,0.026407303370786516,0.014075842696629214,0.4758679775280899,0.3150477528089888,0.5872893258426967,0.13389325842696628,0.1219129213483146
357000,0.11423529411764706,0.2653669467787115,0.3809383753501401,0.37153501400560224,0.04286554621848739,0.06768347338935574,0.14335574229691878,0.08458263305322129,0.005098039215686275,0.2750644257703081,0.5058851540616246,0.6109719887955182,0.2243501400560224,0.05753501400560224,0.016434173669467787,0.03412324929971989,0.02638375350140056,0.014070028011204482,0.47605882352941176,0.31531652661064424,0.5874285714285714,0.1338515406162465,0.12189635854341736
358000,0.11434916201117318,0.26556145251396646,0.38125418994413407,0.3714385474860335,0.04286033519553072,0.06779608938547486,0.1436145251396648,0.0845949720670391,0.0050977653631284914,0.27541340782122903,0.5062039106145252,0.6112094972067039,0.22422625698324022,0.05762849162011173,0.016452513966480446,0.034189944134078214,0.026374301675977655,0.01405586592178771,0.47630446927374304,0.31558379888268157,0.5876201117318436,0.13383798882681563,0.1218659217877095
359000,0.11443454038997214,0.2656991643454039,0.3814540389972145,0.3714233983286908,0.042857938718662954,0.06789136490250697,0.1437966573816156,0.08459052924791087,0.005103064066852367,0.2755626740947075,0.5063565459610028,0.611292479108635,0.22416713091922005,0.05764066852367688,0.01643175487465181,0.03423119777158774,0.02635376044568245,0.014050139275766017,0.47642061281337045,0.3157799442896936,0.5877214484679666,0.13379387186629527,0.12186350974930363
360000,0.11456944444444445,0.2658888888888889,0.38174444444444444,0.3713694444444444,0.042825,0.06800833333333334,0.14404166666666668,0.08460555555555556,0.0051,0.27582222222222225,0.5066222222222222,0.611525,0.22405,0.05773333333333333,0.016422222222222223,0.03426111111111111,0.026322222222222223,0.014041666666666666,0.4766416666666667,0.316075,0.5879083333333334,0.13375555555555554,0.12185555555555555
361000,0.11466204986149585,0.2660803324099723,0.3819861495844875,0.3713157894736842,0.04281163434903047,0.06809972299168975,0.14422160664819944,0.08462049861495845,0.00509972299168975,0.27601385041551246,0.5068282548476454,0.6116897506925207,0.22392520775623267,0.05775069252077562,0.016429362880886426,0.03429916897506925,0.026304709141274238,0.014041551246537396,0.47673961218836564,0.31624930747922436,0.5879695290858725,0.1337229916897507,0.12184210526315789
362000,0.11470994475138122,0.2661685082872928,0.3821657458563536,0.3712624309392265,0.04280939226519337,0.06818508287292818,0.14447513812154697,0.0846767955801105,0.005107734806629834,0.27630939226519335,0.5071160220994475,0.6119060773480663,0.22385911602209946,0.05783425414364641,0.016433701657458565,0.03433977900552486,0.02628453038674033,0.014052486187845305,0.4769834254143646,0.3164475138121547,0.5881325966850829,0.13368232044198894,0.12183149171270719
363000,0.11485399449035813,0.26646005509641874,0.38252066115702477,0.37118732782369146,0.042798898071625346,0.06832782369146005,0.14473553719008264,0.08472451790633609,0.005101928374655647,0.27657300275482094,0.5073746556473829,0.6121377410468319,0.2236694214876033,0.057917355371900826,0.01641322314049587,0.034369146005509645,0.02624242424242424,0.014057851239669421,0.4771487603305785,0.31674931129476586,0.5882837465564739,0.13362258953168044,0.12181818181818181
364000,0.11503296703296703,0.2667197802197802,0.3828489010989011,0.37108241758241756,0.04278571428571429,0.06849450549450549,0.1450521978021978,0.08473626373626374,0.005096153846153846,0.2768846153846154,0.5076510989010989,0.6123681318681319,0.2236098901098901,0.058,0.016414835164835165,0.034414835164835164,0.026236263736263737,0.014049450549450549,0.47733516483516486,0.31702472527472525,0.5884532967032967,0.13359065934065933,0.12180494505494506
365000,0.11516438356164384,0.26692876712328767,0.38315068493150684,0.3710520547945205,0.04275616438356165,0.06861369863013699,0.1453123287671233,0.08476438356164384,0.005093150684931507,0.2771917808219178,0.5079643835616439,0.6125753424657534,0.2234739726027397,0.0580958904109589,0.016405479452054793,0.03441917808219178,0.026216438356164384,0.014054794520547946,0.47752328767123287,0.3173698630136986,0.5885616438356165,0.13352328767123287,0.12180547945205479
366000,0.11526775956284153,0.2671584699453552,0.38344535519125683,0.37095081967213117,0.04273224043715847,0.06873497267759562,0.14556830601092896,0.08481420765027323,0.005084699453551913,0.27749726775956285,0.5082513661202186,0.6127950819672131,0.22332513661202186,0.05815300546448087,0.01639617486338798,0.03445081967213115,0.02619672131147541,0.014038251366120219,0.4777185792349727,0.3176010928961749,0.5887021857923497,0.1334863387978142,0.12177868852459016
367000,0.11543051771117166,0.2673732970027248,0.383716621253406,0.3708392370572207,0.04273569482288828,0.06886376021798365,0.14580108991825613,0.08482288828337875,0.005081743869209809,0.27773841961852863,0.5084877384196185,0.6130054495912807,0.2232316076294278,0.05818801089918256,0.01638692098092643,0.034485013623978204,0.02619073569482289,0.014032697547683924,0.4779373297002725,0.31791825613079017,0.5888719346049046,0.13344141689373298,0.12174114441416893
368000,0.11557065217391305,0.2675951086956522,0.3839891304347826,0.37075815217391306,0.042752717391304346,0.06900543478260869,0.14607336956521738,0.08483967391304348,0.005084239130434783,0.27804347826086956,0.5088369565217391,0.6132798913043478,0.22311413043478262,0.058296195652173914,0.01637228260869565,0.034497282608695654,0.02616304347826087,0.014035326086956523,0.47813315217391306,0.31828260869565217,0.5891195652173913,0.13336141304347826,0.1216766304347826
369000,0.11570189701897018,0.26779674796747965,0.38423035230352304,0.37070731707317073,0.04273441734417344,0.06910027100271003,0.14627642276422764,0.08486720867208672,0.00508130081300813,0.278289972899729,0.5090813008130082,0.6134932249322493,0.2230460704607046,0.05833875338753387,0.016373983739837398,0.034574525745257455,0.026168021680216803,0.014037940379403794,0.4783360433604336,0.31857723577235775,0.5893008130081301,0.1333279132791328,0.12167208672086721
370000,0.1158891891891892,0.26804594594594594,0.3845486486486486,0.37062972972972974,0.04274054054054054,0.06925675675675676,0.14648918918918918,0.0849,0.005086486486486487,0.27853783783783786,0.5094081081081081,0.6137216216216216,0.22287027027027026,0.05837567567567568,0.01637027027027027,0.03458378378378378,0.02615945945945946,0.014045945945945945,0.4784864864864865,0.3188972972972973,0.5894756756756757,0.1332972972972973,0.12167567567567568
371000,0.11598921832884097,0.2682021563342318,0.38481132075471697,0.3705579514824798,0.04273584905660378,0.06936388140161726,0.14671698113207546,0.08492991913746631,0.005086253369272238,0.27881401617250673,0.509644204851752,0.613900269541779,0.2228032345013477,0.058450134770889485,0.016366576819407008,0.034601078167115905,0.026159029649595687,0.01405121293800539,0.47873584905660377,0.3192021563342318,0.5895983827493262,0.13326415094339622,0.12168733153638814
372000,0.11613978494623656,0.2684166666666667,0.38510752688172045,0.37043279569892473,0.04272311827956989,0.06948118279569893,0.14699193548387096,0.08495161290322581,0.005088709677419354,0.2791290322580645,0.5099086021505377,0.6140833333333333,0.2227284946236559,0.05852688172043011,0.016344086021505378,0.034666666666666665,0.02613440860215054,0.014043010752688172,0.47893548387096774,0.3194516129032258,0.589747311827957,0.13322580645161292,0.12165860215053763
373000,0.11626005361930294,0.26864879356568366,0.3854128686327078,0.37039142091152816,0.042715817694369974,0.06958981233243967,0.14726809651474532,0.08494101876675603,0.005093833780160858,0.2793994638069705,0.5102412868632707,0.6143619302949062,0.2226058981233244,0.05858445040214477,0.016340482573726542,0.03471313672922252,0.026109919571045578,0.014037533512064344,0.47915013404825735,0.3198230563002681,0.5899249329758713,0.13317426273458444,0.12164879356568364
374000,0.11637967914438503,0.26886096256684494,0.3856096256684492,0.3703475935828877,0.04270588235294118,0.06970320855614973,0.14748395721925134,0.08495989304812834,0.005090909090909091,0.2796042780748663,0.5104893048128343,0.6145641711229947,0.22248395721925135,0.05864973262032085,0.016334224598930483,0.03475668449197861,0.026109625668449196,0.014024064171122995,0.47939304812834227,0.3200775401069519,0.5900320855614973,0.13313636363636364,0.1216524064171123
375000,0.116536,0.26914666666666665,0.385904,0.37026133333333333,0.042696,0.06982933333333333,0.147736,0.08494666666666667,0.005085333333333333,0.279808,0.5107413333333334,0.6147706666666667,0.22236266666666665,0.058714666666666665,0.016330666666666667,0.034765333333333336,0.026106666666666667,0.014024,0.4795493333333333,0.3203013333333333,0.590128,0.13311466666666666,0.121664
376000,0.11670212765957447,0.2693829787234043,0.38620212765957446,0.3701808510638298,0.042699468085106385,0.06997606382978723,0.14801329787234044,0.08497340425531914,0.005082446808510639,0.2801223404255319,0.5110425531914894,0.614968085106383,0.22227659574468084,0.05878723404255319,0.01632712765957447,0.03483510638297872,0.026087765957446808,0.014023936170212766,0.479813829787234,0.32059574468085106,0.590313829787234,0.13306648936170212,0.12162765957446808
377000,0.11688594164456234,0.2696551724137931,0.38653315649867376,0.370079575596817,0.042694960212201594,0.07009283819628648,0.14824137931034484,0.084973474801061,0.005090185676392573,0.28035543766578247,0.5112944297082228,0.6151273209549072,0.22212201591511938,0.058883289124668434,0.016312997347480106,0.034854111405835546,0.026084880636604774,0.014007957559681698,0.4799787798408488,0.32084084880636604,0.5904933687002653,0.1330159151193634,0.12159681697612731
378000,0.11702116402116403,0.2698280423280423,0.38676984126984126,0.37003703703703705,0.04268253968253968,0.07019047619047619,0.14846825396825397,0.08502116402116403,0.005092592592592593,0.2806111111111111,0.511547619047619,0.6153280423280423,0.22206613756613758,0.05896296296296296,0.016293650793650794,0.03487566137566137,0.026063492063492063,0.013997354497354498,0.4802142857142857,0.32116137566137565,0.5906587301587302,0.13296296296296295,0.12158730158730159
379000,0.11712928759894459,0.27000263852242745,0.38702374670184697,0.3699736147757256,0.04267018469656992,0.07028759894459102,0.14867810026385225,0.0849868073878628,0.005087071240105541,0.2808179419525066,0.5117889182058047,0.6154986807387863,0.22199208443271767,0.05903430079155673,0.016311345646437995,0.03489973614775726,0.026055408970976253,0.013994722955145119,0.48044327176781004,0.32148548812664907,0.5908733509234828,0.1329155672823219,0.12155936675461741
380000,0.11731315789473684,0.270221052631579,0.3873736842105263,0.3698578947368421,0.04263157894736842,0.07044736842105263,0.14896315789473685,0.085,0.005076315789473684,0.2811657894736842,0.5121105263157895,0.6157421052631579,0.22184736842105263,0.059102631578947365,0.016305263157894736,0.034944736842105265,0.026021052631578948,0.01398421052631579,0.4807184210526316,0.3218894736842105,0.5911236842105263,0.13283421052631578,0.12149473684210527
381000,0.11741469816272966,0.27038320209973754,0.38761417322834646,0.36980839895013123,0.042619422572178475,0.07055380577427822,0.14917585301837272,0.08503412073490814,0.005078740157480315,0.28140682414698165,0.5123543307086614,0.6159238845144357,0.22175853018372704,0.05913648293963254,0.01630446194225722,0.034979002624671914,0.026031496062992127,0.01399475065616798,0.48091601049868765,0.32216535433070864,0.5912939632545932,0.13276377952755905,0.12146719160104986
382000,0.11750785340314136,0.270586387434555,0.38792670157068065,0.36973821989528793,0.042599476439790576,0.07063874345549738,0.14940314136125654,0.08503664921465968,0.005075916230366492,0.2816230366492147,0.5125942408376963,0.6161020942408377,0.22168586387434555,0.05918324607329843,0.016290575916230367,0.03499738219895288,0.02601832460732984,0.013989528795811518,0.4810732984293194,0.3224581151832461,0.5914188481675393,0.13275392670157068,0.12149476439790576
383000,0.11765274151436031,0.27079895561357703,0.38819843342036553,0.36965274151436034,0.04258485639686684,0.07077284595300261,0.14965013054830287,0.08508355091383812,0.005075718015665797,0.2819451697127937,0.51288772845953,0.6163342036553525,0.2215248041775457,0.05924543080939948,0.016279373368146215,0.03504960835509138,0.026005221932114884,0.013984334203655352,0.48129503916449085,0.322798955613577,0.5916187989556135,0.13272323759791121,0.12143342036553524
384000,0.11783333333333333,0.271078125,0.3885078125,0.36955208333333334,0.04255989583333333,0.07095572916666666,0.14995833333333333,0.085078125,0.0050703125,0.28225,0.5131848958333334,0.6165807291666666,0.22138020833333333,0.059307291666666664,0.016278645833333334,0.03509895833333333,0.025984375,0.013981770833333334,0.48154166666666665,0.3231875,0.5917994791666666,0.132703125,0.12142708333333334
385000,0.11795324675324675,0.27127532467532467,0.3887974025974026,0.3694571428571429,0.04253506493506493,0.07104675324675325,0.1501844155844156,0.08506753246753247,0.005067532467532467,0.28245194805194807,0.5134363636363637,0.616812987012987,0.2212805194805195,0.05936623376623377,0.016264935064935065,0.035135064935064936,0.02596883116883117,0.01398961038961039,0.4817948051948052,0.3235116883116883,0.5919844155844156,0.13268311688311688,0.12137662337662337
386000,0.11807772020725389,0.271479274611399,0.3891217616580311,0.3693186528497409,0.04248704663212435,0.07118652849740932,0.15050259067357513,0.08507253886010363,0.005064766839378238,0.2828160621761658,0.5138056994818653,0.6171217616580311,0.22113730569948187,0.059461139896373055,0.01626424870466321,0.035189119170984454,0.02594818652849741,0.013989637305699482,0.48205699481865283,0.323860103626943,0.592240932642487,0.13262176165803108,0.12134974093264249
387000,0.11819896640826873,0.271687338501292,0.3893307493540052,0.36928682170542637,0.04244702842377261,0.07132299741602068,0.15076485788113694,0.08511369509043927,0.005056847545219638,0.2831059431524548,0.5140749354005167,0.6173204134366925,0.2210439276485788,0.05951937984496124,0.016242894056847545,0.035198966408268736,0.02593798449612403,0.013997416020671834,0.4822403100775194,0.3241059431524548,0.5924263565891473,0.1325891472868217,0.12132299741602068
388000,0.11839690721649485,0.2719355670103093,0.38964948453608245,0.369229381443299,0.04240463917525773,0.07149484536082475,0.1510721649484536,0.08514175257731958,0.005054123711340206,0.2834046391752577,0.5143685567010309,0.6175360824742268,0.22093814432989692,0.059605670103092784,0.016242268041237115,0.03521134020618557,0.025922680412371134,0.014010309278350515,0.48248711340206185,0.3244871134020619,0.5926417525773195,0.13255927835051545,0.12132474226804124
389000,0.11854241645244216,0.27218766066838046,0.3899897172236504,0.3691156812339332,0.042411311053984574,0.07160925449871465,0.1513470437017995,0.08519537275064268,0.005048843187660668,0.28373264781491003,0.5147300771208226,0.6178457583547557,0.2208020565552699,0.05968380462724936,0.016223650385604114,0.035197943444730075,0.025915167095115682,0.014005141388174807,0.482706940874036,0.324853470437018,0.5928251928020566,0.13252699228791773,0.12132133676092545
390000,0.11867948717948718,0.27242564102564104,0.3903358974358974,0.3689820512820513,0.04237948717948718,0.07172307692307692,0.15162307692307692,0.0852076923076923,0.005048717948717949,0.28407179487179485,0.5150615384615385,0.6180794871794871,0.2207051282051282,0.05976153846153846,0.016243589743589745,0.03527948717948718,0.025915384615384614,0.014010256410256411,0.4829820512820513,0.3251794871794872,0.5930769230769231,0.13247692307692308,0.12128717948717949
391000,0.11880306905370844,0.27259846547314576,0.39054987212276215,0.36895140664961634,0.042350383631713555,0.07181841432225064,0.15185677749360613,0.08525063938618926,0.0050485933503836315,0.2843478260869565,0.515306905370844,0.6182685421994885,0.22060869565217392,0.05980306905370844,0.01625831202046036,0.035301790281329924,0.02589514066496164,0.014028132992327367,0.48323273657289,0.3254910485933504,0.5932225063938619,0.1324526854219949,0.12125063938618925
392000,0.11892602040816326,0.2727984693877551,0.3908698979591837,0.36886224489795916,0.04231377551020408,0.0719515306122449,0.1521862244897959,0.08523979591836735,0.0050433673469387754,0.28466326530612246,0.5156071428571428,0.6185306122448979,0.22053826530612244,0.059908163265306125,0.016244897959183675,0.03530102040816326,0.02588265306122449,0.014020408163265306,0.4835484693877551,0.32581122448979594,0.5934591836734694,0.1324107142857143,0.12123724489795919
393000,0.11910687022900764,0.2730712468193384,0.39122137404580154,0.36874300254452924,0.04231297709923664,0.07212468193384224,0.1525318066157761,0.08527226463104326,0.005048346055979644,0.2850203562340967,0.5159643765903308,0.6188320610687023,0.22037404580152672,0.059979643765903305,0.01625445292620865,0.03532569974554707,0.02587531806615776,0.014012722646310432,0.48384223918575064,0.32613994910941474,0.5936437659033079,0.13238931297709924,0.1212086513994911
394000,0.11922842639593909,0.27327664974619287,0.39145431472081216,0.3687741116751269,0.04230456852791878,0.072248730964467,0.15278934010152284,0.08532741116751269,0.005040609137055838,0.28528680203045687,0.5162284263959391,0.6190076142131979,0.2202994923857868,0.060025380710659895,0.016241116751269036,0.03535786802030457,0.02585279187817259,0.01400507614213198,0.4840634517766497,0.3264238578680203,0.5938121827411168,0.13235786802030458,0.12118020304568528
395000,0.11941012658227848,0.27353164556962023,0.39174430379746833,0.36864050632911394,0.04229873417721519,0.0724,0.153073417721519,0.08534936708860759,0.005037974683544303,0.2856126582278481,0.5165113924050633,0.6192177215189874,0.22015443037974683,0.06013417721518988,0.016240506329113925,0.03540253164556962,0.025848101265822786,0.013987341772151898,0.48434430379746835,0.3267696202531646,0.593967088607595,0.13232911392405064,0.12119240506329114
396000,0.11953030303030303,0.2736641414141414,0.3919621212121212,0.3686237373737374,0.04228282828282828,0.0725,0.15331313131313132,0.08542171717171718,0.005035353535353535,0.2859090909090909,0.5167929292929293,0.6194419191919192,0.2200050505050505,0.060194444444444446,0.016224747474747475,0.03541919191919192,0.02583080808080808,0.013977272727272727,0.48466414141414144,0.32705555555555554,0.5941439393939394,0.1323030303030303,0.1211540404040404
397000,0.11968261964735516,0.2739395465994962,0.39232745591939544,0.3685037783375315,0.042287153652392946,0.07261460957178842,0.15361964735516373,0.08549874055415617,0.005035264483627204,0.2862896725440806,0.5171788413098237,0.6197758186397985,0.21984130982367758,0.06030478589420655,0.01622418136020151,0.03546851385390428,0.025828715365239296,0.013977329974811083,0.4849647355163728,0.3273979848866499,0.5943853904282116,0.13224433249370277,0.1211183879093199
398000,0.11984170854271357,0.27422361809045226,0.3926708542713568,0.3683894472361809,0.04224874371859297,0.0727537688442211,0.15393718592964825,0.08551758793969849,0.005035175879396985,0.2866281407035176,0.517535175879397,0.6200100502512563,0.2197964824120603,0.06038693467336683,0.016203517587939698,0.03551507537688442,0.02580904522613065,0.013982412060301508,0.4852236180904523,0.3277688442211055,0.5946180904522613,0.13219095477386936,0.12111306532663317
399000,0.1200125313283208,0.2745238095238095,0.39299749373433585,0.36828822055137844,0.042233082706766914,0.0729047619047619,0.15422556390977443,0.08553634085213033,0.0050300751879699245,0.28691478696741857,0.5178671679197995,0.6202631578947368,0.21962155388471177,0.060468671679198,0.016208020050125314,0.03550877192982456,0.02582205513784461,0.013984962406015038,0.48547368421052634,0.3281102756892231,0.5948872180451128,0.132125313283208,0.12104260651629073
400000,0.1201775,0.27477,0.3932675,0.36819,0.04223,0.0730525,0.1545,0.085545,0.005025,0.2872225,0.51813,0.620485,0.219515,0.060545,0.0162075,0.0355075,0.02583,0.013975,0.4857375,0.328425,0.5951225,0.132045,0.120995
401000,0.12033915211970075,0.275,0.39359102244389027,0.36807481296758104,0.04221695760598504,0.07322443890274315,0.1548503740648379,0.08556608478802992,0.005024937655860349,0.2876209476309227,0.5185461346633417,0.6208379052369077,0.21936658354114713,0.06064339152119701,0.01619700748129676,0.0355286783042394,0.025815461346633418,0.013962593516209477,0.48608229426433913,0.3288229426433915,0.5953615960099751,0.13203740648379053,0.12098753117206983
402000,0.12049751243781094,0.2751890547263682,0.3939328358208955,0.36800497512437813,0.04219651741293532,0.07337064676616915,0.15514925373134328,0.08557213930348259,0.005029850746268657,0.28794278606965173,0.5188432835820895,0.6211019900497512,0.21924378109452736,0.0607089552238806,0.01617910447761194,0.035564676616915425,0.025818407960199005,0.01394776119402985,0.48633084577114427,0.32917910447761195,0.5955422885572139,0.13198009950248757,0.12098009950248756
403000,0.1206575682382134,0.2754168734491315,0.39428039702233253,0.3679081885856079,0.042166253101736974,0.07350124069478908,0.15543672456575683,0.08562779156327543,0.005034739454094292,0.288258064516129,0.5191339950372208,0.6213076923076923,0.21915632754342432,0.0608014888337469,0.016186104218362283,0.03560049627791563,0.025806451612903226,0.013935483870967743,0.486560794044665,0.32950372208436723,0.5957295285359802,0.1319106699751861,0.12094789081885857
404000,0.12078217821782178,0.2756361386138614,0.3945816831683168,0.36784653465346534,0.04216831683168317,0.07359653465346534,0.1557128712871287,0.08561633663366337,0.00502970297029703,0.2884950495049505,0.5193960396039604,0.6215173267326732,0.21903217821782178,0.060846534653465345,0.016165841584158416,0.035628712871287126,0.025804455445544553,0.013918316831683169,0.486759900990099,0.32985148514851487,0.5958589108910891,0.13189356435643565,0.12095544554455445
405000,0.12094567901234568,0.27586666666666665,0.3949185185185185,0.36773333333333336,0.04214074074074074,0.07375802469135802,0.15602716049382717,0.08565925925925925,0.005024691358024691,0.2888074074074074,0.5196987654320988,0.6217456790123457,0.21891604938271605,0.060945679012345676,0.016148148148148148,0.0356716049382716,0.025787654320987653,0.013901234567901235,0.4870074074074074,0.3301432098765432,0.5960518518518518,0.13182716049382717,0.12090617283950618
406000,0.12112315270935961,0.27614532019704435,0.39526354679802955,0.3676330049261084,0.0421231527093596,0.07391133004926108,0.15630788177339902,0.08570935960591133,0.005027093596059113,0.28911822660098524,0.5199926108374384,0.6219802955665025,0.21882266009852216,0.06100985221674877,0.016140394088669952,0.03573399014778325,0.025783251231527093,0.013926108374384237,0.4872241379310345,0.33045566502463053,0.5963054187192118,0.1317512315270936,0.12083990147783251
407000,0.12124815724815725,0.27636363636363637,0.3955479115479115,0.36755282555282554,0.0420958230958231,0.07402948402948403,0.15652825552825553,0.08576167076167077,0.005017199017199017,0.28942014742014743,0.5203169533169533,0.6222235872235872,0.2186977886977887,0.0610982800982801,0.016152334152334153,0.03576904176904177,0.025764127764127766,0.013921375921375921,0.4875773955773956,0.3308083538083538,0.5965356265356265,0.1317100737100737,0.12085012285012285
408000,0.12137745098039215,0.27655882352941175,0.3957941176470588,0.36750245098039214,0.042080882352941176,0.07413235294117647,0.15675,0.08578921568627451,0.005017156862745098,0.2896985294117647,0.5205882352941177,0.6224387254901961,0.21861519607843138,0.06117156862745098,0.016137254901960784,0.03581127450980392,0.02575735294117647,0.013926470588235294,0.48778921568627454,0.3310882352941176,0.5966691176470589,0.13170098039215686,0.1208529411764706
409000,0.12148655256723716,0.2767848410757946,0.39609046454767727,0.3674180929095355,0.042053789731051346,0.07425916870415648,0.15702689486552568,0.0858361858190709,0.005012224938875306,0.29000244498777505,0.520919315403423,0.6226992665036675,0.21844254278728606,0.06125427872860636,0.01611002444987775,0.03584107579462103,0.02576283618581907,0.013926650366748167,0.48804156479217603,0.33143276283618583,0.5968801955990221,0.13166992665036675,0.12084596577017115
410000,0.12156829268292683,0.27696341463414637,0.3963951219512195,0.3672560975609756,0.04202682926829268,0.07433658536585366,0.15728048780487805,0.0858560975609756,0.005017073170731707,0.29030731707317076,0.5212658536585366,0.6229707317073171,0.21830731707317072,0.06130243902439025,0.016126829268292682,0.035882926829268295,0.025746341463414636,0.013921951219512195,0.4882780487804878,0.33172682926829267,0.5970756097560975,0.1316560975609756,0.12086341463414634
411000,0.12172992700729927,0.27722384428223845,0.3967226277372263,0.36717031630170316,0.04197566909975669,0.0744574209245742,0.1575425790754258,0.0858661800486618,0.005012165450121654,0.2906107055961071,0.5215815085158151,0.6232019464720194,0.21816301703163016,0.06139659367396594,0.016116788321167884,0.035902676399026764,0.02572992700729927,0.013924574209245743,0.48851824817518247,0.3321143552311436,0.597243309002433,0.13159610705596106,0.12084184914841849
412000,0.12190291262135923,0.277495145631068,0.3970145631067961,0.3670655339805825,0.041936893203883496,0.07458009708737864,0.15778398058252427,0.08592233009708738,0.005014563106796117,0.2909199029126214,0.5219101941747573,0.6234417475728156,0.2180776699029126,0.061463592233009706,0.016114077669902912,0.035941747572815534,0.025725728155339807,0.01391990291262136,0.4887791262135922,0.33246844660194175,0.5974660194174757,0.13156796116504854,0.12081067961165048
413000,0.12207748184019371,0.2777409200968523,0.3973147699757869,0.36694430992736077,0.041900726392251814,0.07471670702179177,0.15805084745762712,0.08597820823244552,0.00501452784503632,0.29128571428571426,0.5223220338983051,0.6237578692493947,0.2179685230024213,0.06155932203389831,0.01611138014527845,0.03595641646489104,0.0257046004842615,0.01392493946731235,0.4890799031476998,0.33286198547215495,0.5977457627118644,0.13153753026634382,0.12078208232445521
414000,0.12222463768115942,0.27795169082125604,0.39760144927536234,0.3668695652173913,0.041879227053140095,0.07480917874396135,0.15828019323671497,0.08603381642512077,0.00501207729468599,0.29157487922705316,0.5226304347826087,0.6239951690821256,0.21785990338164252,0.0616256038647343,0.0161231884057971,0.036016908212560386,0.025683574879227053,0.013920289855072463,0.48929951690821255,0.33321497584541065,0.5979420289855073,0.1314927536231884,0.1207536231884058
415000,0.12234698795180723,0.27819759036144576,0.39789397590361447,0.3667951807228916,0.04186987951807229,0.07492289156626505,0.158544578313253,0.08608433734939759,0.005007228915662651,0.29186506024096387,0.5229903614457831,0.6242313253012048,0.21773253012048194,0.06171325301204819,0.016137349397590362,0.03606265060240964,0.025681927710843374,0.013906024096385541,0.4895807228915663,0.3335566265060241,0.5981855421686747,0.1314457831325301,0.12071807228915662
416000,0.12246875,0.2784423076923077,0.39821634615384616,0.3666826923076923,0.04186538461538462,0.07503605769230769,0.15882211538461538,0.08616586538461539,0.004997596153846154,0.2922139423076923,0.5233389423076923,0.6245336538461539,0.21757692307692308,0.061786057692307696,0.01613221153846154,0.03611298076923077,0.025665865384615384,0.013901442307692307,0.4898653846153846,0.33392307692307693,0.5984110576923077,0.13138461538461538,0.1207139423076923
417000,0.12260431654676258,0.2786810551558753,0.3985611510791367,0.36658033573141485,0.04185611510791367,0.07515347721822542,0.15910791366906474,0.08622541966426858,0.005004796163069545,0.29253956834532374,0.5236858513189449,0.6248225419664268,0.21741726618705037,0.06185131894484412,0.016127098321342924,0.03613669064748201,0.025652278177458035,0.013899280575539569,0.4901199040767386,0.33427817745803357,0.5985851318944844,0.13138369304556355,0.12073860911270984
