rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
57	0.8053691275167785	0.9393939393939394	0.9594594594594594	0.6470588235294118	0.28	0.9117647058823529	0.7634408602150538	0.8461538461538461	0.7777777777777778	0.9393939393939394	0.9594594594594594	0.6470588235294118	0.28	0.9253731343283583	0.8502994011976047	0.7333333333333334	0.4117647058823529	33	74	17	25
58	0.738255033557047	0.7878787878787878	0.9324324324324325	0.47058823529411764	0.28	0.9285714285714286	0.7340425531914894	0.5714285714285714	0.5384615384615384	0.7878787878787878	0.9324324324324325	0.47058823529411764	0.28	0.8524590163934426	0.8214285714285715	0.5161290322580646	0.3684210526315789	33	74	17	25
59	0.7785234899328859	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.24	0.9666666666666667	0.7368421052631579	0.9166666666666666	0.5	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.24	0.9206349206349207	0.8284023668639052	0.7586206896551724	0.32432432432432434	33	74	17	25
60	0.7718120805369127	0.7878787878787878	0.972972972972973	0.5882352941176471	0.28	1.0	0.7422680412371134	0.7142857142857143	0.5833333333333334	0.7878787878787878	0.972972972972973	0.5882352941176471	0.28	0.8813559322033898	0.8421052631578948	0.6451612903225806	0.3783783783783784	33	74	17	25
61	0.7718120805369127	0.8484848484848485	0.972972972972973	0.47058823529411764	0.28	0.9032258064516129	0.7741935483870968	0.5	0.7777777777777778	0.8484848484848485	0.972972972972973	0.47058823529411764	0.28	0.875	0.8622754491017964	0.48484848484848486	0.4117647058823529	33	74	17	25
62	0.7449664429530202	0.7878787878787878	0.972972972972973	0.5294117647058824	0.16	0.9285714285714286	0.7578947368421053	0.47368421052631576	0.5714285714285714	0.7878787878787878	0.972972972972973	0.5294117647058824	0.16	0.8524590163934426	0.8520710059171599	0.5	0.25	33	74	17	25
63	0.8053691275167785	0.8181818181818182	0.972972972972973	0.7647058823529411	0.32	1.0	0.782608695652174	0.65	0.8	0.8181818181818182	0.972972972972973	0.7647058823529411	0.32	0.9	0.8674698795180723	0.7027027027027027	0.45714285714285713	33	74	17	25
64	0.7651006711409396	0.9090909090909091	0.972972972972973	0.35294117647058826	0.24	0.9090909090909091	0.782608695652174	0.5454545454545454	0.46153846153846156	0.9090909090909091	0.972972972972973	0.35294117647058826	0.24	0.9090909090909091	0.8674698795180723	0.42857142857142855	0.3157894736842105	33	74	17	25
65	0.7986577181208053	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.36	1.0	0.7752808988764045	0.8461538461538461	0.5294117647058824	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.36	0.9523809523809523	0.8466257668711658	0.7333333333333334	0.42857142857142855	33	74	17	25
66	0.785234899328859	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.24	1.0	0.7448979591836735	0.6875	0.75	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.24	0.9	0.8488372093023255	0.6666666666666667	0.36363636363636365	33	74	17	25
